TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,faithfulnessAssumed,score,datatype,samplePrior,structurePrior,penaltyDiscount,timeout
0.35,0.194444444444444,1.75,48,NA,1.7,0.6,8,12,34,136,20,20,170,unknown,1,tetrad_fges,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.23,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.35,0.177777777777778,1.6,45,NA,1.55,0.6,8,12,31,139,20,20,170,unknown,1,tetrad_fges,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,59.09,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.5,0.406077348066298,3.86842105263158,83,NA,3.68421052631579,0.315789473684211,13,6,70,101,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.95,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.5,0.383977900552486,3.65789473684211,79,NA,3.47368421052632,0.315789473684211,13,6,66,105,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.65,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.473684210526316,0.314917127071823,3,67,NA,2.84210526315789,0.368421052631579,12,7,54,117,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.8,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.473684210526316,0.276243093922652,2.63157894736842,60,NA,2.47368421052632,0.368421052631579,12,7,47,124,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.5,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.342105263157895,0.240331491712707,2.28947368421053,56,NA,2.05263157894737,0.421052631578947,11,8,39,132,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,6.98,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.342105263157895,0.212707182320442,2.02631578947368,51,NA,1.84210526315789,0.473684210526316,10,9,35,136,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.24,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.342105263157895,0.201657458563536,1.92105263157895,49,NA,1.73684210526316,0.473684210526316,10,9,33,138,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.21,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.342105263157895,0.19060773480663,1.81578947368421,47,NA,1.63157894736842,0.473684210526316,10,9,31,140,20,19,171,unknown,1,tetrad_fges,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.87,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.58695652173913,0.454802259887006,3.5,90,NA,3.26086956521739,0.173913043478261,19,4,75,92,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,10.57,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.565217391304348,0.451977401129944,3.47826086956522,90,NA,3.26086956521739,0.217391304347826,18,5,75,92,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,11.54,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.58695652173913,0.313559322033898,2.41304347826087,65,NA,2.21739130434783,0.217391304347826,18,5,51,116,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,9.29,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.565217391304348,0.254237288135593,1.95652173913043,55,NA,1.82608695652174,0.304347826086957,16,7,42,125,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,8.85,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.434782608695652,0.225988700564972,1.73913043478261,53,NA,1.56521739130435,0.391304347826087,14,9,36,131,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,7.15,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.391304347826087,0.220338983050847,1.69565217391304,53,NA,1.52173913043478,0.434782608695652,13,10,35,132,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.59,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.456521739130435,0.200564971751412,1.54347826086957,48,NA,1.39130434782609,0.391304347826087,14,9,32,135,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.74,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.41304347826087,0.189265536723164,1.45652173913043,47,NA,1.30434782608696,0.434782608695652,13,10,30,137,20,23,167,unknown,1,tetrad_fges,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.81,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.409090909090909,0.432584269662921,3.5,90,NA,3.27272727272727,0.363636363636364,14,8,72,96,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.92,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.409090909090909,0.415730337078652,3.36363636363636,87,NA,3.13636363636364,0.363636363636364,14,8,69,99,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.8,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.386363636363636,0.345505617977528,2.79545454545455,75,NA,2.59090909090909,0.409090909090909,13,9,57,111,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.65,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.340909090909091,0.300561797752809,2.43181818181818,68,NA,2.27272727272727,0.5,11,11,50,118,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,6.14,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.318181818181818,0.247191011235955,2,59,NA,1.86363636363636,0.545454545454545,10,12,41,127,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,8.37,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.318181818181818,0.224719101123595,1.81818181818182,55,NA,1.68181818181818,0.545454545454545,10,12,37,131,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.42,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.295454545454545,0.210674157303371,1.70454545454545,53,NA,1.59090909090909,0.590909090909091,9,13,35,133,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.11,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.318181818181818,0.174157303370787,1.40909090909091,46,NA,1.31818181818182,0.590909090909091,9,13,29,139,20,22,168,unknown,1,tetrad_fges,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,7.55,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
